id,homeTacklesTotalHT,homeShotsTotalHT,awayDispossessedFT,awayPassSuccessFT,awayRatingsFT,awayDribbleSuccessFT,awayDribblesAttemptedHT,awayTeamLineUp,awayShotsBlockedHT,awayShotsTotalHT,homeDribbleSuccessHT,homeFoulsCommitedFT,homeAerialsTotalFT,homeRatingsHT,awayShotsOnTargetFT,awayShotsBlockedFT,homeInterceptionsHT,awayPossessionHT,homePassesKeyFT,awayShotsOnTargetHT,awayDribblesWonFT,awayTackleSuccessHT,homeCornersTotalFT,homeAerialsTotalHT,homeShotsBlockedFT,awayCornersTotalHT,homeCornersTotalHT,homeDribbleSuccessFT,homeTeamLineUp,awayPassSuccessHT,awayDribblesWonHT,homeDispossessedHT,awayAerialsTotalFT,homeShotsBlockedHT,awayPassesKeyFT,homeTackleSuccessHT,awayPassesKeyHT,homeFormation,awayInterceptionsHT,awayDispossessedHT,refereeName,homeDribblesWonHT,homePossessionFT,awayAerialsTotalHT,awayGoalHT,awayManagerName,awayInterceptionsFT,homeDribbledPastFT,homeGoalHT,awayDribbleSuccessHT,homeGoalFT,awayTacklesTotalHT,homeDribblesWonFT,awayTackleSuccessFT,awayTeam,homeDispossessedFT,awayOffsidesCaughtFT,awayDribbledPastFT,homeShotsOnTargetHT,awayFormation,awayOffsidesCaughtHT,homeDribbledPastHT,awayFoulsCommitedHT,homeShotsTotalFT,homePassSuccessFT,homeFoulsCommitedHT,awayCornersTotalFT,homeTeam,homeManagerName,awayFoulsCommitedFT,homeShotsOnTargetFT,homeDribblesAttemptedHT,awayRatingsHT,homeOffsidesCaughtHT,homeTacklesTotalFT,awayDribbledPastHT,awayGoalFT,homePassesKeyHT,homeOffsidesCaughtFT,homePossessionHT,venueName,awayDribblesAttemptedFT,homeInterceptionsFT,homePassSuccessHT,date,awayTacklesTotalFT,homeRatingsFT,homeDribblesAttemptedFT,homeTackleSuccessFT,awayPossessionFT,awayShotsTotalFT,division
30,11,4,10,72.4,6.18,66.67,8,"Carlos Kameni,Roberto Rosales,Marcos Angeleri,Raúl Albentosa,Arthur Boka,Fernando Tissone,Recio,Duda,Nordin Amrabat,Ricardo Horta,Charles",1,4,33.33,18,30,6.35,3,4,9,57.98,8,0,7,83.33,4,16,1,2,3,57.14,"Vicente Guaita,Damián Suárez,Alexis,Emiliano Velázquez,Roberto Lago,Mehdi Lacen,Álvaro Medrán,Wanderson,Víctor Rodríguez,Ángel Lafita,Stefan Scepovic",64.43,5,4,30,1,9,60,3,4231,10,3,José María Sánchez Martínez,1,39.16,16,0,Javier Gracia,15,7,1,57.14,1,7,5,71.79,Malaga,9,7,5,1,4231,6,5,5,10,59.57,9,7,Getafe,Fran Escribá,11,4,3,6.04,0,20,1,0,3,0,42.02,Coliseum Alfonso Pérez,10,15,63.96,18-09-15,17,6.55,8,67.65,60.84,13,La_Liga
31,19,10,15,60.69,6.46,52.38,10,"Andrés Fernández,Miguel Lopes,Lombán,Doria,Cristiano Biraghi,Rene Krhin,Javi Márquez,Success,Rubén Rochina,Edgar Méndez,Youssef El-Arabi",0,5,54.17,9,12,6.25,3,4,4,32.57,13,2,16,61.76,10,4,2,0,5,52.38,"Keylor Navas,Daniel Carvajal,Raphael Varane,Pepe,Marcelo,Luka Modric,Toni Kroos,Lucas Vázquez,Isco,Cristiano Ronaldo,Karim Benzema",59.88,5,5,12,0,9,85.71,3,4231,10,9,Juan Martínez Munuera,7,65.17,4,0,José Ramón Sandoval,20,16,0,37.5,1,18,14,65,Granada,12,1,14,6,4231,1,5,6,20,84.1,3,1,Real Madrid,Rafael Benítez,15,10,13,6.3,2,41,7,0,5,3,67.43,Santiago Bernabéu,26,10,83.94,19-09-15,38,6.57,26,70,34.83,12,La_Liga
32,10,5,8,46.38,6.36,31.82,5,"Antonio Adán,Francisco Molinero,Heiko Westermann,Bruno,Juan Vargas,Joaquín,Alfred N'Diaye,Dani Ceballos,Francisco Portillo,Jorge Molina,Rubén Castro",1,3,60,17,25,6.18,1,1,12,43.27,19,1,5,57.14,7,13,10,1,1,53.85,"Jaume,Antonio Barragán,Shkodran Mustafi,Aymen Abdennour,Lucas Orban,André Gomes,Javi Fuego,Daniel Parejo,Sofiane Feghouli,Paco Alcácer,Rodrigo",55.41,3,2,25,1,3,77.78,3,433,11,5,Carlos Velasco Carballo,4,65.53,13,0,Pepe Mel,23,5,0,50,0,8,8,61.11,Real Betis,5,1,8,2,442,0,3,7,22,79.39,8,1,Valencia,Nuno Espírito Santo,15,5,6,6.19,2,21,4,0,4,4,56.73,Mestalla,13,19,78.13,19-09-15,19,6.4,14,81.58,34.47,3,La_Liga
33,16,1,16,73.04,6.61,50,8,"Jan Oblak,Juanfran,Giménez,Diego Godín,Filipe Luis,Tiago,Koke,Gabi,Luciano Vietto,Jackson Martínez,Antoine Griezmann",1,9,40,13,31,6.25,6,2,13,60.11,7,3,10,83.33,1,16,3,1,0,46.43,"Asier Riesgo,Ander Capa,Mauro Dos Santos,Iván Ramis,Antonio Luna,Gonzalo Escalante,Dani García,Keko,Adrián,Saúl Berjón,Sergi Enrich",76.47,6,10,31,0,11,63.33,7,4231,15,8,Alejandro José Hernández Hernández,2,44,16,0,Diego Simeone,26,10,0,75,0,15,8,75,Atletico,17,2,8,1,433,1,6,1,9,61.98,7,4,Eibar,José Luis Mendilibar,7,3,5,6.29,0,37,2,2,1,0,39.89,Ipurúa,21,23,56.75,19-09-15,33,6.37,16,71.88,56,14,La_Liga
34,16,4,9,69.45,6.36,25,7,"Pau López,Rober Correa,Enzo Roco,Álvaro González,Fuentes,Pape Diop,Víctor Sánchez,Hernán Pérez,Marco Asensio,Víctor Álvarez,Gerard Moreno",3,8,54.55,15,31,6.36,6,8,8,51.58,6,2,4,60,7,20,0,1,3,51.85,"Gerónimo Rulli,Aritz Elustondo,Diego Reyes,Mikel González,Alberto De la Bella,Asier Illarramendi,Esteban Granero,Bruma,Sergio Canales,Carlos Vela,Imanol Agirretxe",69.74,2,4,31,0,10,84.62,4,4231,8,9,Pedro Jesús Pérez Montero,6,47.6,20,1,Sergio González,15,4,1,28.57,2,15,11,66.67,Espanyol,10,3,11,1,4231,2,2,6,10,64.46,9,6,Real Sociedad,David Moyes,16,3,11,6.07,2,24,6,3,3,2,48.42,Anoeta,15,23,67.8,19-09-15,32,6.48,22,82.5,52.4,18,La_Liga
35,15,2,14,70.1,6.75,68.75,9,"Sergio Álvarez,Hugo Mallo,Cabral,Sergi Gómez,Jonny,Augusto Fernández,Daniel Wass,Orellana,Pablo Hernández,Nolito,Iago Aspas",2,10,52.38,16,30,6,5,3,8,59.25,10,3,13,73.81,5,14,2,2,1,41.67,"Sergio Rico,Mariano,Timothée Kolodziejczak,Marco Andreolli,Coke,Steven N'Zonzi,Grzegorz Krychowiak,Vitolo,Éver Banega,Reyes,Kevin Gameiro",73.73,5,9,30,0,10,68.18,8,4231,9,6,Santiago Jaime Latre,5,50.12,14,2,Eduardo Berizzo,17,13,0,64.29,1,20,10,75.31,Celta Vigo,14,4,10,1,4231,1,5,7,13,65.01,7,5,Sevilla,Unai Emery,16,5,11,6.53,0,34,5,2,1,0,40.75,Ramón-Sánchez Pizjuán,20,18,62.39,20-09-15,37,6.24,23,61.54,49.88,15,La_Liga
36,20,9,18,58.57,6.86,66.67,9,"Alberto García,Alberto Lora,Bernardo,Luis Hernández,Roberto Canella,Alen Halilovic,Sergio Álvarez,Nacho Cases,Álex Menéndez,Antonio Sanabria,Guerrero",0,3,16.67,11,28,6.12,4,0,10,39.37,13,3,11,90,8,15,5,1,5,45.83,"Germán Lux,Laure,Sidnei,Alejandro Arribas,Fernando Navarro,Celso Borges,Pedro Mosquera,Juanfran,Faycal Fajr,Luis Alberto,Lucas Pérez",64.66,7,3,28,3,4,68.75,3,4231,16,11,Eduardo Prieto Iglesias,1,62.72,15,3,Abelardo Fernández,29,11,2,75,2,7,6,69.44,Sporting Gijon,8,2,6,3,442,2,7,5,19,70.94,2,3,Deportivo,Víctor Sánchez del Amo,16,9,4,6.6,1,34,1,3,6,1,60.63,Riazor,16,18,67.92,20-09-15,21,6.35,13,69.64,37.28,4,La_Liga
37,11,6,16,58.86,6.24,55,2,"Gorka Iraizoz,De Marcos,Aymeric Laporte,Gurpegi,Balenziaga,San José,Mikel Rico,Sabin,Eraso,Aketxe,Kike Sola",1,1,14.29,17,54,6.2,2,3,10,52.84,11,0,6,90.91,9,26,2,0,5,33.33,"Alphonse Areola,Mario,Víctor Ruiz,Eric Bailly,Jaume Costa,Nahuel,Bruno,Tomás Pina,Samu Castillejo,Cédric Bakambu,Roberto Soldado",57.99,1,5,54,0,8,93.75,1,442,9,9,Carlos Clos Gómez,1,46.17,26,0,Ernesto Valverde,20,6,1,50,3,12,5,77.27,Athletic Club,11,0,5,3,4231,0,1,3,14,63.56,8,4,Villarreal,Marcelino García Toral,6,7,7,6.14,5,27,1,1,4,6,47.16,El Madrigal,11,25,63.7,20-09-15,26,6.5,15,78.33,53.83,10,La_Liga
38,14,6,9,60.78,6.57,38.24,9,"Toño,Nacho,Diego Llorente,Antonio Amaya,Razvan Rat,Roberto Trashorras,Raúl Baena,Adrián Embarba,Pablo Hernández,Bebé,Javi Guerra",2,6,25,13,55,6.21,6,3,7,55.89,7,2,7,82.14,3,25,0,2,1,34.38,"Raúl Lizoain,David Simón,Antolin Alcaraz,Aythami,Pedro Bigas,Dani Castellano,Juan Emmanuel Culio,Hernán,Roque,Jonathan Viera,Sergio Araujo",62.68,4,5,55,0,10,71.43,4,532,12,5,José Luis González González,3,49.42,25,1,Paco Jémez,28,7,0,44.44,0,16,7,78.85,Rayo Vallecano,12,1,7,2,4231,1,4,14,8,57.23,6,5,Las Palmas,Paco Herrera,19,2,11,6.26,1,27,3,1,5,3,44.11,Gran Canaria,18,23,60.27,20-09-15,31,6.33,19,72.92,50.58,17,La_Liga
39,10,13,11,61.2,6.24,77.78,4,"Rubén Martínez,Iván López,Zouhair Feddal,Juanfran,Ángel Trujillo,Toño,Jefferson Lerma,Víctor Camarasa,Verza,Nabil Ghilas,Roger",0,2,52.08,8,19,6.26,4,3,9,29.37,13,0,7,62.12,4,13,5,0,3,42.16,"Marc-André ter Stegen,Dani Alves,Javier Mascherano,Marc Bartra,Adriano,Ivan Rakitic,Sergio Busquets,Munir El Haddadi,Lionel Messi,Neymar,Sandro Ramírez",54.85,3,5,19,4,8,72.22,2,4231,8,6,David Fernández Borbalán,8,68.75,13,0,Lucas Alcaraz,18,7,0,75,4,18,12,66.67,Levante,7,6,12,3,532,3,3,8,21,83.61,6,4,Barcelona,Luis Enrique,15,8,13,6.24,2,20,8,1,9,3,70.63,Camp Nou,9,19,82.19,20-09-15,31,6.66,24,64.71,31.25,11,La_Liga
40,17,5,21,64.75,6.17,46.88,9,"Vicente Guaita,Damián Suárez,Santiago Vergini,Alexis,Vigaray,Juan Rodríguez,Álvaro Medrán,Pedro León,Víctor Rodríguez,Ángel Lafita,Stefan Scepovic",0,3,60,14,23,6.38,2,2,8,47.84,10,2,8,72.22,6,11,3,0,3,46.67,"Jan Oblak,Juanfran,Stefan Savic,Diego Godín,Guilherme Siqueira,Óliver Torres,Gabi,Saúl Ñíguez,Yannick Carrasco,Antoine Griezmann,Fernando Torres",65.72,4,5,23,2,4,75,2,442,9,8,Alfonso Álvarez Izquierdo,4,54.02,11,0,Fran Escribá,14,8,1,50,2,12,12,69.54,Getafe,11,0,12,1,4231,0,4,5,12,72.57,6,1,Atletico,Diego Simeone,10,3,7,6.02,4,39,4,0,3,4,52.16,Vicente Calderón,18,17,74.65,22-09-15,37,6.57,26,76.61,45.98,6,La_Liga
41,12,3,8,61.16,6.8,36.84,10,"Oier,Aritz Elustondo,Diego Reyes,Iñigo Martínez,Alberto De la Bella,Esteban Granero,Asier Illarramendi,Carlos Vela,David Zurutuza,Sergio Canales,Imanol Agirretxe",0,2,54.55,20,57,5.92,5,1,4,47.75,7,2,7,64.71,4,27,5,1,0,50.79,"Andrés Fernández,Miguel Lopes,Jean-Sylvain Babin,Doria,Cristiano Biraghi,Rene Krhin,Javi Márquez,Success,Rubén Rochina,Edgar Méndez,Youssef El-Arabi",57.65,4,6,57,1,6,63.64,1,4231,8,2,Javier Estrada Fernández,7,51.84,27,2,David Moyes,16,7,0,44.44,0,19,14,64.44,Real Sociedad,9,2,14,1,4231,2,4,9,11,66.07,10,3,Granada,José Ramón Sandoval,18,1,13,6.53,2,29,7,3,1,4,52.25,Los Cármenes,21,9,64.37,22-09-15,36,6,27,72,48.16,8,La_Liga
42,15,5,15,74.7,6.28,22.92,9,"Jaume,João Cancelo,Aderlan Santos,Aymen Abdennour,José Gayá,Enzo Pérez,Javi Fuego,Danilo,Santi Mina,Rodrigo,Zakaria Bakkali",1,6,30,22,26,6.28,4,2,6,49.5,12,2,5,84.44,7,10,6,2,3,55.26,"Pau López,Anaitz Arbilla,Enzo Roco,Álvaro González,Rubén Duarte,Víctor Sánchez,José Cañas,Hernán Pérez,Marco Asensio,Víctor Álvarez,Felipe Caicedo",76.72,3,9,26,2,8,78.57,4,4231,6,6,Ignacio Iglesias Villanueva,5,50.08,10,0,Nuno Espírito Santo,17,5,1,33.33,1,21,15,72.5,Valencia,20,0,15,3,433,0,3,8,17,65.15,15,6,Espanyol,Sergio González,14,5,12,6.12,0,33,5,0,4,1,50.5,Power8 Stadium,18,17,65.73,22-09-15,44,6.54,24,87.36,49.92,10,La_Liga
43,21,9,16,72.5,6.23,50,13,"Marc-André ter Stegen,Dani Alves,Javier Mascherano,Gerard Piqué,Jeremy Mathieu,Sergio Busquets,Sergi Roberto,Andrés Iniesta,Lionel Messi,Luis Suárez,Neymar",3,5,33.33,19,25,6.44,7,3,9,51.82,17,2,13,71.43,5,8,5,6,3,66.67,"Sergio Álvarez,Hugo Mallo,Cabral,Sergi Gómez,Jonny,Orellana,Augusto Fernández,Nemanja Radoja,Nolito,Daniel Wass,Iago Aspas",73.39,6,2,25,3,16,72.22,5,442,8,8,Alberto Undiano Mallenco,5,44.11,8,0,Luis Enrique,19,13,2,45.45,4,14,14,54.39,Barcelona,9,0,14,2,433,0,6,1,18,67.89,6,10,Celta Vigo,Eduardo Berizzo,4,5,12,6.14,3,42,5,1,9,7,48.18,Balaídos,26,24,68.82,23-09-15,30,6.89,21,69.7,55.89,18,La_Liga
44,11,6,10,58.67,6.6,59.09,5,"Asier Riesgo,Ander Capa,Mauro Dos Santos,Aleksandar Pantic,David Juncà,Gonzalo Escalante,Dani García,Keko,Adrián,Takashi Inui,Borja Bastón",1,5,60.61,13,39,6.09,4,4,7,41.08,7,3,7,63.73,4,19,4,4,2,59.26,"Rubén Martínez,Morales,Zouhair Feddal,Juanfran,Ángel Trujillo,Toño,Jefferson Lerma,Verza,José Mari,Nabil Ghilas,Casadesús",59.82,3,8,39,3,7,72.22,3,532,6,6,Carlos Velasco Carballo,9,58.12,19,1,José Luis Mendilibar,22,7,0,60,2,22,14,68.23,Eibar,16,6,14,0,4231,2,3,10,12,65.78,6,7,Levante,Lucas Alcaraz,23,2,14,6.37,0,22,9,2,4,1,58.92,Ciutat de Valencia,12,15,65.09,23-09-15,38,6.26,22,67.59,41.88,10,La_Liga
45,7,8,4,55.96,6.36,34.52,6,"Alberto García,Luis Hernández,Bernardo,Jorge Meré,Roberto Canella,Alen Halilovic,Omar Mascarell,Rachid,Jony,Antonio Sanabria,Guerrero",1,3,45.45,14,39,6.2,2,3,8,34.59,16,1,6,72.55,4,21,4,1,3,38.64,"Toño,Nacho,Diego Llorente,Antonio Amaya,Razvan Rat,Roberto Trashorras,Raúl Baena,Bebé,Jozabed,Pablo Hernández,Javi Guerra",50.52,2,7,39,3,5,66.67,3,4231,14,1,Iñaki Vicandi Garrido,6,62.01,21,0,Abelardo Fernández,22,6,1,40,2,19,10,73.66,Sporting Gijon,11,0,10,2,442,0,2,9,18,75.65,4,4,Rayo Vallecano,Paco Jémez,18,6,12,6.28,1,22,6,1,7,3,65.41,Campo de Fútbol de Vallecas,18,18,75.61,23-09-15,35,6.44,24,72.55,37.99,6,La_Liga
46,13,4,6,75.03,6.81,51.96,10,"Keylor Navas,Daniel Carvajal,Raphael Varane,Pepe,Marcelo,Luka Modric,Toni Kroos,Isco,Mateo Kovacic,Cristiano Ronaldo,Karim Benzema",5,16,25,16,31,6,6,6,10,55.12,10,5,12,88.89,6,11,3,4,3,27.27,"Gorka Iraizoz,De Marcos,Aymeric Laporte,Etxeita,Balenziaga,Beñat,San José,Markel Susaeta,Raúl García,Sabin,Aduriz",77.72,6,7,31,1,17,59.09,12,4231,15,3,Antonio Miguel Mateu Lahoz,1,49.37,11,1,Rafael Benítez,30,12,0,56.25,1,11,3,86.96,Real Madrid,14,3,3,1,4231,1,6,6,12,72.2,7,8,Athletic Club,Ernesto Valverde,9,5,4,6.48,0,28,1,2,3,0,44.88,San Mamés,22,17,66.04,23-09-15,26,6.17,12,62.12,50.63,22,La_Liga
47,14,3,7,55.67,6.49,43.75,10,"Alphonse Areola,Antonio Rukavina,Mario,Eric Bailly,Bojan Jokic,Samuel,Jonathan dos Santos,Tomás Pina,Denis Suárez,Leo Baptistao,Adrián",0,5,28.57,18,48,6.2,3,2,12,42.3,12,3,8,84.62,8,27,6,2,4,25,"Carlos Kameni,Roberto Rosales,Marcos Angeleri,Weligton,Arthur Boka,Fernando Tissone,Recio,Juanpi,Duda,Ricardo Horta,Charles",61.31,5,7,48,0,9,68.18,5,4231,10,4,Ricardo de Burgos Bengoetxea,2,56.24,27,0,Marcelino García Toral,20,8,0,50,0,14,4,88,Villarreal,13,3,4,1,442,2,5,9,15,70.01,10,5,Malaga,Javier Gracia,14,4,7,6.22,1,25,2,1,3,2,57.7,La Rosaleda,18,20,69.56,23-09-15,29,6.34,16,71.43,43.76,9,La_Liga
48,10,7,17,65.85,6.32,50,3,"Sergio Rico,Coke,Timothée Kolodziejczak,Marco Andreolli,Benoît Trémoulinas,Vicente Iborra,Grzegorz Krychowiak,Sebastián Cristóforo,Michael Krohn-Dehli,Ciro Immobile,Fernando Llorente",0,4,33.33,9,49,6.27,3,5,11,51.09,9,1,7,84.62,5,24,5,0,2,45.83,"Javi Varas,David Simón,Antolin Alcaraz,Aythami,Pedro Bigas,Dani Castellano,Mubarak Wakaso,Hernán,Roque,Jonathan Viera,Sergio Araujo",59.22,2,7,49,3,14,77.78,4,532,16,7,Carlos del Cerro Grande,2,44.02,24,0,Unai Emery,29,7,1,66.67,2,13,7,75,Sevilla,11,7,7,2,442,3,2,8,12,57.52,7,5,Las Palmas,Paco Herrera,13,4,6,6.19,2,31,2,0,5,4,48.91,Gran Canaria,14,23,64.35,23-09-15,25,6.57,14,78.99,55.98,17,La_Liga
49,13,3,10,58.23,6.38,40.62,8,"Germán Lux,Laure,Sidnei,Alejandro Arribas,Fernando Navarro,Pedro Mosquera,Juan Domínguez,Fede Cartabia,Faycal Fajr,Luisinho,Jonathan Rodríguez",0,3,55,11,34,6.25,3,0,11,41.2,5,1,9,60.71,3,18,0,3,2,67.86,"Antonio Adán,Cristiano Piccini,Heiko Westermann,Bruno,Juan Vargas,Joaquín,Petros,Xavi Torres,Rafael van der Vaart,Jorge Molina,Rubén Castro",57.6,4,4,34,0,7,75.93,3,442,8,5,Jesús Gil Manzano,6,57.63,18,0,Víctor Sánchez del Amo,19,9,0,41.67,1,15,10,60.42,Deportivo,11,2,10,0,4231,0,4,10,9,72.2,6,4,Real Betis,Pepe Mel,21,2,11,6.13,2,30,6,2,2,5,58.8,Benito Villamarín,20,15,69,24-09-15,26,6.37,15,74.6,42.37,8,La_Liga
50,18,4,17,66.4,6.44,44.79,9,"Andrés Fernández,Miguel Lopes,Lombán,Doria,Cristiano Biraghi,Rene Krhin,Fran Rico,Success,Javi Márquez,Rubén Rochina,Youssef El-Arabi",1,9,52.78,19,28,6.35,3,5,13,54.66,9,1,10,67.78,11,14,0,1,6,58.73,"Jaume,João Cancelo,Shkodran Mustafi,Rúben Vezo,Lucas Orban,Sofiane Feghouli,Enzo Pérez,Daniel Parejo,Zakaria Bakkali,Álvaro Negredo,Paco Alcácer",59.41,5,7,28,0,12,79.49,6,442,16,9,Carlos Clos Gómez,9,45.99,14,0,José Ramón Sandoval,28,10,1,50,1,25,16,66.15,Granada,18,0,16,2,4231,0,5,9,12,70.49,11,3,Valencia,Nuno Espírito Santo,20,5,18,6.26,1,37,9,0,3,2,45.34,Mestalla,20,20,75.98,25-09-15,46,6.63,28,80.25,54.01,18,La_Liga
51,20,6,15,62.44,6.13,25,12,"Javi Varas,David Simón,Antolin Alcaraz,Aythami,Pedro Bigas,Dani Castellano,Mubarak Wakaso,Hernán,Roque,Jonathan Viera,Sergio Araujo",0,3,60.42,12,19,6.37,6,1,9,27.88,14,2,4,57.58,3,8,4,1,1,57.02,"Marc-André ter Stegen,Sergi Roberto,Gerard Piqué,Marc Bartra,Adriano,Javier Mascherano,Ivan Rakitic,Sergio Busquets,Lionel Messi,Luis Suárez,Neymar",60.45,4,4,19,3,9,69.23,3,433,9,8,Ricardo de Burgos Bengoetxea,6,63.02,8,0,Paco Herrera,22,4,1,40,2,16,15,55.56,Las Palmas,8,3,15,1,532,2,4,12,18,81.95,5,4,Barcelona,Luis Enrique,23,6,12,6.07,1,33,6,1,4,6,72.12,Camp Nou,18,14,85.57,26-09-15,35,6.73,27,83.33,36.98,10,La_Liga
52,13,13,11,59.13,6.4,55,4,"Carlos Kameni,Roberto Rosales,Marcos Angeleri,Weligton,Miguel Torres,Pablo Fornals,Fernando Tissone,Recio,Juan Carlos,Nordin Amrabat,Adnane Tighadouini",3,5,50,11,11,6.26,3,5,3,40.6,26,1,6,63.64,12,6,5,3,8,45.37,"Keylor Navas,Daniel Carvajal,Raphael Varane,Nacho,Marcelo,Luka Modric,Toni Kroos,Isco,Jesé,Karim Benzema,Cristiano Ronaldo",63.24,0,3,11,2,8,100,4,433,6,9,José Luis González González,4,64.59,6,0,Javier Gracia,13,6,0,0,0,11,10,62.88,Malaga,4,3,10,3,442,2,0,5,31,87.89,3,6,Real Madrid,Rafael Benítez,10,9,8,6.17,3,22,4,0,12,4,59.4,Santiago Bernabéu,11,9,86.86,26-09-15,26,6.55,22,68.75,35.41,12,La_Liga
53,10,6,9,70.57,6.35,63.64,5,"Toño,Nacho,Antonio Amaya,Diego Llorente,Razvan Rat,Roberto Trashorras,Raúl Baena,Bebé,Jozabed,Adrián Embarba,Javi Guerra",3,9,33.33,9,28,6.32,5,4,7,46.59,11,2,8,85.71,6,10,4,4,2,44.44,"Sergio Rico,Coke,Timothée Kolodziejczak,Marco Andreolli,Benoît Trémoulinas,Steven N'Zonzi,Grzegorz Krychowiak,Reyes,Vicente Iborra,Michael Krohn-Dehli,Kevin Gameiro",70.59,4,4,28,1,12,62.5,6,4231,10,5,Alejandro José Hernández Hernández,1,50.85,10,0,Paco Jémez,20,8,2,87.5,3,7,5,83.33,Rayo Vallecano,15,0,5,4,4231,0,4,10,16,69.88,4,5,Sevilla,Unai Emery,18,8,3,6.11,1,22,1,2,5,2,53.41,Ramón Sánchez Pizjuán,13,17,75.32,26-09-15,26,6.52,11,65.69,49.15,18,La_Liga
54,10,4,10,73.34,6.26,36.11,7,"Jan Oblak,Jesús Gámez,Diego Godín,Giménez,Filipe Luis,Óliver Torres,Tiago,Gabi,Saúl Ñíguez,Jackson Martínez,Antoine Griezmann",1,4,0,11,32,6.44,4,2,14,47.91,6,2,8,100,1,19,1,1,0,15.38,"Alphonse Areola,Mario,Víctor Ruiz,Eric Bailly,Jaume Costa,Jonathan dos Santos,Bruno,Manu Trigueros,Samu Castillejo,Leo Baptistao,Roberto Soldado",71.8,3,10,32,0,9,77.78,4,442,10,3,David Fernández Borbalán,0,47.03,19,0,Diego Simeone,15,8,1,33.33,1,14,3,93.75,Atletico,14,0,3,2,442,0,3,8,5,68.68,4,5,Villarreal,Marcelino García Toral,15,2,4,6.09,1,32,0,0,4,3,52.09,El Madrigal,22,27,67.35,26-09-15,29,6.64,15,75.64,52.97,9,La_Liga
55,21,3,20,73.3,6.34,52.78,11,"Sergio Álvarez,Jonny,Cabral,Sergi Gómez,Planas,Augusto Fernández,Pablo Hernández,Nemanja Radoja,Orellana,Theo Bongonda,Nolito",1,3,50,25,43,6.45,2,3,11,57.1,7,1,13,78.79,4,24,5,2,3,64.29,"Asier Riesgo,Ander Capa,Mauro Dos Santos,Aleksandar Pantic,David Juncà,Saúl Berjón,Adrián,Dani García,Takashi Inui,Borja Bastón,Sergi Enrich",65.34,7,8,43,1,7,71.88,3,442,14,10,Pedro Jesús Pérez Montero,3,35.71,24,0,Eduardo Berizzo,25,13,1,56.25,1,14,7,72.62,Celta Vigo,11,2,7,2,433,2,7,9,10,52.31,10,4,Eibar,José Luis Mendilibar,16,3,6,6.11,0,42,3,1,3,0,42.9,Ipurúa,22,26,58.75,26-09-15,21,6.65,10,72.86,64.29,9,La_Liga
56,21,7,25,66.42,6.54,39.29,7,"Antonio Adán,Cristiano Piccini,Heiko Westermann,Bruno,Varela,Alfred N'Diaye,Joaquín,Dani Ceballos,Francisco Portillo,Álvaro Cejudo,Rubén Castro",1,6,85.71,11,39,6.44,5,1,4,47.42,15,3,7,40,10,20,4,3,5,62.5,"Alberto García,Alberto Lora,Jorge Meré,Luis Hernández,Isma López,Jony,Sergio Álvarez,Nacho Cases,Álex Menéndez,Alen Halilovic,Carlos Castro",72.85,2,3,39,2,10,92.59,4,442,8,14,Juan Martínez Munuera,8,54.98,20,0,Pepe Mel,16,7,1,25,1,13,13,62.5,Real Betis,12,1,13,3,4141,0,2,2,19,68.98,6,4,Sporting Gijon,Abelardo Fernández,9,10,10,6.16,3,41,8,2,4,4,52.58,El Molinón,16,17,65.54,27-09-15,32,6.6,20,84.31,45.02,13,La_Liga
57,17,5,10,72.97,6.02,26.67,10,"Pau López,Rober Correa,Enzo Roco,Álvaro González,Rubén Duarte,Marco Asensio,Pape Diop,Víctor Sánchez,Víctor Álvarez,Felipe Caicedo,Gerard Moreno",1,4,33.33,11,30,6.4,3,2,9,60.49,7,2,6,78.57,7,17,2,3,2,46.15,"Germán Lux,Juanfran,Sidnei,Alberto Lopo,Fernando Navarro,Luis Alberto,Celso Borges,Pedro Mosquera,Faycal Fajr,Oriol Riera,Lucas Pérez",75.91,3,3,30,0,7,84.72,4,442,6,7,José María Sánchez Martínez,2,48.03,17,0,Sergio González,15,6,2,33.33,3,9,6,65.62,Espanyol,5,2,6,1,442,2,3,6,14,65.1,5,5,Deportivo,Víctor Sánchez del Amo,11,5,6,5.98,3,30,2,0,2,5,39.51,Riazor,20,19,63,27-09-15,18,6.72,13,82.58,51.97,7,La_Liga
58,13,5,11,58.57,6.46,54.55,4,"Rubén Martínez,Morales,Zouhair Feddal,Simao Mate,Ángel Trujillo,Toño,Jefferson Lerma,José Mari,Víctor Camarasa,Deyverson,Casadesús",0,4,20,11,39,6.15,3,2,4,39.96,14,3,8,90,4,20,2,2,2,23.08,"Vicente Guaita,Damián Suárez,Santiago Vergini,Alexis,Noblejas,Juan Rodríguez,Álvaro Medrán,Pedro León,Víctor Rodríguez,Ángel Lafita,Stefan Scepovic",58.11,3,7,39,2,9,80.95,4,4231,10,9,Santiago Jaime Latre,1,56.92,20,0,Lucas Alcaraz,20,8,0,66.67,3,12,3,85,Levante,11,0,3,2,532,0,3,6,16,68.8,7,4,Getafe,Fran Escribá,10,9,5,6.24,1,24,1,0,6,1,60.04,Coliseum Alfonso Pérez,13,11,66.47,27-09-15,26,6.34,15,68.63,43.08,10,La_Liga
